Code_Postal;Rue;Rue_complement;Ville;Département;latitude;longitude;result_label;result_score;result_type;result_id;result_housenumber;result_name;result_street;result_postcode;result_city;result_context;result_citycode;Geoloc2
"97400";"ESPACE OCEAN ILOT A3 ";;"SAINT-DENIS";"REUNION";"-20.897368";"55.46861";"CitÃ© de l'OcÃ©an 97400 Saint-Denis";"0.41";"locality";"97411_XXXX_c90766";;"CitÃ© de l'OcÃ©an";;"97400";"Saint-Denis";"974, La RÃ©union";"97411";
"97400";"RESIDENCE CONCORDE";;"SAINT-DENIS";"REUNION";"46.686308";"-1.936193";"RÃ©sidence le Concorde 85800 Saint-Gilles-Croix-de-Vie";"0.41";"locality";"85222_XXXX_a157cd";;"RÃ©sidence le Concorde";;"85800";"Saint-Gilles-Croix-de-Vie";"85, VendÃ©e, Pays-de-la-Loire";"85222";
"94160";"5 BIS RUE DE LA FAYS";;"ST-MANDE";"VAL DE MARNE";"48.846987";"2.418468";"5 B Rue Fays 94160 Saint-MandÃ©";"0.41";"housenumber";"ADRNIVX_0000000270864826";"5 B";"Rue Fays";;"94160";"Saint-MandÃ©";"94, Val-de-Marne, ÃŽle-de-France";"94067";
"6510";"1015 CH DU CLARET";;"CARROS";"ALPES MARITIMES";"43.796515";"7.181707";"Chemin du Claret 06510 Carros";"0.41";"street";"06033_XXXX_f32df5";;"Chemin du Claret";;"6510";"Carros";"06, Alpes-Maritimes, Provence-Alpes-CÃ´te d'Azur";"6033";
"97400";"APPT 21 RESIDENCE LE TAMARINIER";;"SAINT-DENIS";"REUNION";"-20.911462";"55.502469";"21 Chemin des Tamariniers 97490 Saint-Denis";"0.41";"housenumber";"ADRNIVX_0000001401791448";"21";"Chemin des Tamariniers";;"97490";"Saint-Denis";"974, La RÃ©union";"97411";
"97420";"BP 80176";;"LE PORT";"REUNION";"-20.946123";"55.304287";"Le Port";"0.41";"municipality";"97407";;"Le Port";;"97420";"Le Port";"974, La RÃ©union";"97407";
"97417";"12 CHEMIN DES CERISIERS ";;"LA MONTAGNE";"REUNION";"48.129809";"3.499644";"La Montagne d'Arces 89320 Cerisiers";"0.4";"locality";"89066_XXXX_1098f5";;"La Montagne d'Arces";;"89320";"Cerisiers";"89, Yonne, Bourgogne-Franche-ComtÃ© (Bourgogne)";"89066";"-20.89529,55.40443"
"97400";"RESIDENCE LE JARDIN DE L ANJOU APT 30";;"SAINT-DENIS";"REUNION";"-20.894564";"55.465178";"Rue du Jardin 97400 Saint-Denis";"0.39";"street";"97411_0631_15171b";;"Rue du Jardin";;"97400";"Saint-Denis";"974, La RÃ©union";"97411";
"97417";"6 RUE RAOUL FOLLEREAU APT 8";;"SAINT-DENIS";"REUNION";"50.618259";"3.231092";"6 Rue Raoul Follereau 59780 Baisieux";"0.39";"housenumber";"ADRNIVX_0000000268065190";"6";"Rue Raoul Follereau";;"59780";"Baisieux";"59, Nord, Hauts-de-France (Nord-Pas-de-Calais)";"59044";
"97418";"BAT EFG PK 23";;"LE TAMPON";"REUNION";"-21.225067";"55.559065";"Le Tampon";"0.39";"municipality";"97422";;"Le Tampon";;"97418";"Le Tampon";"974, La RÃ©union";"97422";
"45200";"45210 GRISELLES ";;"MONTARGIS";"LOIRET";"48.062883";"2.833032";"Bois le Roi 45210 Griselles";"0.39";"street";"45161_B009_98fea4";;"Bois le Roi";;"45210";"Griselles";"45, Loiret, Centre-Val de Loire";"45161";
"97433";"MAFATE LA NOUVELLE";;"SALAZIE";"REUNION";"-21.022748";"55.536191";"Route de Mare Ã  Goyaves 97433 Salazie";"0.39";"street";"97421_XXXX_399868";;"Route de Mare Ã  Goyaves";;"97433";"Salazie";"974, La RÃ©union";"97421";
"91000";"91540 MENNECY";;"EVRY";"ESSONNE";"48.565277";"2.434831";"Mennecy";"0.39";"municipality";"91386";;"Mennecy";;"91540";"Mennecy";"91, Essonne, ÃŽle-de-France";"91386";
"97436";"ZA DE LA POINTE DES CHATEAUX";;"SAINT-LEU";"REUNION";"-21.199599";"55.283391";"Voie Pointe au Sel les Bas 97436 Saint-Leu";"0.39";"locality";"97413_XXXX_b6a815";;"Voie Pointe au Sel les Bas";;"97436";"Saint-Leu";"974, La RÃ©union";"97413";
"97440";"  4 RUE EDITH PIAF";;"SAINT-ANDRE";"REUNION";"49.035464";"1.171062";"4 Rue Ã‰dith Piaf 27000 Ã‰vreux";"0.39";"housenumber";"ADRNIVX_0000000287467051";"4";"Rue Ã‰dith Piaf";;"27000";"Ã‰vreux";"27, Eure, Normandie (Haute-Normandie)";"27229";
"84000";"84160 CADENET ";;"AVIGNON";"VAUCLUSE";"43.740368";"5.349777";"Vauran 84160 Cadenet";"0.39";"street";"84026_B091_56a536";;"Vauran";;"84160";"Cadenet";"84, Vaucluse, Provence-Alpes-CÃ´te d'Azur";"84026";
"97460";"FLEUR D ORANGER";;"SAINT-PAUL";"REUNION";"-21.04313";"55.258511";"Ruelle des Fleurs 97460 Saint-Paul";"0.39";"street";"97415_XXXX_b9f628";;"Ruelle des Fleurs";;"97460";"Saint-Paul";"974, La RÃ©union";"97415";
"97412";"COEUR DE VILLE BAT A";;"BRAS-PANON";"REUNION";"-21.006692";"55.687186";"Rue des Pailles en Queue 97412 Bras-Panon";"0.38";"street";"97402_XXXX_6940d7";;"Rue des Pailles en Queue";;"97412";"Bras-Panon";"974, La RÃ©union";"97402";
"76200";"76260 EU";;"DIEPPE";"SEINE MARITIME";"50.041661";"1.417656";"Rue de Dieppe 76260 Eu";"0.38";"street";"76255_0320_9f6888";;"Rue de Dieppe";;"76260";"Eu";"76, Seine-Maritime, Normandie (Haute-Normandie)";"76255";
"59200";"59287 GUESNAIN ";;"TOURCOING";"NORD";"50.348639";"3.151074";"Rue de Dourdan 59287 Guesnain";"0.38";"street";"59276_0150_b57ede";;"Rue de Dourdan";;"59287";"Guesnain";"59, Nord, Hauts-de-France (Nord-Pas-de-Calais)";"59276";
"97420";"4 RES LES MAGNOLIAS ";;"LE PORT";"REUNION";"42.518616";"3.104144";"Square des Magnolias 66660 Port-Vendres";"0.38";"street";"66148_XXXX_261251";;"Square des Magnolias";;"66660";"Port-Vendres";"66, PyrÃ©nÃ©es-Orientales, Occitanie (Languedoc-Roussillon)";"66148";
"2200";"02240 ITANCOURT";;"SOISSONS";"AISNE";"49.805882";"3.344272";"Itancourt";"0.37";"municipality";"2387";;"Itancourt";;"2240";"Itancourt";"02, Aisne, Hauts-de-France (Picardie)";"2387";
"97433";"MAFATE";"CHEZ GILBERT BEGUE";"SALAZIE";"REUNION";"-21.030613";"55.505191";"Chemin Begue 97433 Salazie";"0.37";"street";"97421_XXXX_7a3f5c";;"Chemin Begue";;"97433";"Salazie";"974, La RÃ©union";"97421";
"97435";"31 B CHE DE LA CROIX TAN ROUGE";;"SAINT-PAUL";"REUNION";"-21.088277";"55.276826";"Chemin d'Eau (tan rouge) 97423 Saint-Paul";"0.36";"street";"97415_XXXX_b911a8";;"Chemin d'Eau (tan rouge)";;"97423";"Saint-Paul";"974, La RÃ©union";"97415";"-21.06051,55.29774"
"97420";"ZUP4 BAT 1083";;"LE PORT";"REUNION";"-20.946123";"55.304287";"Le Port";"0.36";"municipality";"97407";;"Le Port";;"97420";"Le Port";"974, La RÃ©union";"97407";
"97436";"ZAC FOUR A CHAUX";;"SAINT-LEU";"REUNION";"-21.16718";"55.287148";"Avenue de ChÃ¢teauvieux 97436 Saint-Leu";"0.36";"street";"97413_XXXX_d3deb1";;"Avenue de ChÃ¢teauvieux";;"97436";"Saint-Leu";"974, La RÃ©union";"97413";
"97420";"RES MARIMBA 2";;"LE PORT";"REUNION";"-20.946123";"55.304287";"Le Port";"0.36";"municipality";"97407";;"Le Port";;"97420";"Le Port";"974, La RÃ©union";"97407";
"97435";"71 RTE DU THEATRE ST GILLES LES HAUTS";;"SAINT-PAUL";"REUNION";"48.247938";"-2.54354";"Les Tertres (Saint-Gilles-du-MenÃ©) 22330 Le MenÃ©";"0.36";"locality";"22046_XXXX_c1abfc";;"Les Tertres (Saint-Gilles-du-MenÃ©)";;"22330";"Le MenÃ©";"22, CÃ´tes-d'Armor, Bretagne";"22046";
"97436";"RESIDENCE PERLE DE CORAIL BAT 1";;"SAINT-LEU";"REUNION";"-21.194283";"55.290809";"Rue de la PÃ©piniÃ¨re 97436 Saint-Leu";"0.36";"street";"97413_XXXX_f394dc";;"Rue de la PÃ©piniÃ¨re";;"97436";"Saint-Leu";"974, La RÃ©union";"97413";
"97434";"LOT ORION";;"SAINT GILLES";"REUNION";"-21.044188";"55.22057";"Rue EugÃ¨ne Dayot (saint-gilles les bains) 97434 Saint-Paul";"0.35";"street";"97415_XXXX_e6361f";;"Rue EugÃ¨ne Dayot (saint-gilles les bains)";;"97434";"Saint-Paul";"974, La RÃ©union";"97415";
"97490";"APPT 16 ";;"SAINT-DENIS";"REUNION";"-20.89851";"55.489355";"Rue Abd El Krim 97490 Saint-Denis";"0.35";"street";"97411_0017_a54bda";;"Rue Abd El Krim";;"97490";"Saint-Denis";"974, La RÃ©union";"97411";
"97400";"8 RUE DU BOIS NOIRS PETITE ILE ";;"SAINT-DENIS";"REUNION";"46.159477";"-1.330933";"Petite Rue Rue des Mottes Noires 17740 Sainte-Marie-de-RÃ©";"0.35";"street";"17360_XXXX_e5e96c";;"Petite Rue Rue des Mottes Noires";;"17740";"Sainte-Marie-de-RÃ©";"17, Charente-Maritime, Nouvelle-Aquitaine (Poitou-Charentes)";"17360";
"97450";"LA RIVIERE";;"SAINT-LOUIS";"REUNION";"14.473264";"-60.960753";"Trois Rivieres 97228 Sainte-Luce";"0.35";"locality";"97227_XXXX_fa3e1f";;"Trois Rivieres";;"97228";"Sainte-Luce";"972, Martinique";"97227";
"97450";"LA RIVIERE";;"SAINT-LOUIS";"REUNION";"14.473264";"-60.960753";"Trois Rivieres 97228 Sainte-Luce";"0.35";"locality";"97227_XXXX_fa3e1f";;"Trois Rivieres";;"97228";"Sainte-Luce";"972, Martinique";"97227";
"97400";"APT 1";;"SAINT-DENIS";"REUNION";"-20.887704";"55.490375";"Z I du Chaudron 97400 Saint-Denis";"0.35";"street";"97411_B199_871509";;"Z I du Chaudron";;"97400";"Saint-Denis";"974, La RÃ©union";"97411";
"97430";"APPT 2136 LE JARDIN COLONIAL";;"LE TAMPON";"REUNION";"-21.240879";"55.490125";"Chemin de l'Adieu 97430 Le Tampon";"0.35";"street";"97422_XXXX_1942dd";;"Chemin de l'Adieu";;"97430";"Le Tampon";"974, La RÃ©union";"97422";
"97436";"127 RUE AMELOT";;"SAINT-LEU";"REUNION";"49.266229";"2.37135";"Rue de Saint-Leu 60660 Mello";"0.35";"street";"60393_XXXX_bc40b4";;"Rue de Saint-Leu";;"60660";"Mello";"60, Oise, Hauts-de-France (Picardie)";"60393";
"97400";"APT 30 BAT E KERVEGUEN";;"SAINT-DENIS";"REUNION";"-20.894101";"55.497324";"Rue Gabriel de Kerveguen, Z I DU CHAUDRON 97400 Saint-Denis";"0.35";"street";"97411_0554B199_274d54";;"Rue Gabriel de Kerveguen, Z I DU CHAUDRON";;"97400";"Saint-Denis";"974, La RÃ©union";"97411";
"27600";"27620 GASNY";;"GAILLON";"EURE";"49.110591";"1.597704";"Le Mesnil Milon 27620 Gasny";"0.34";"street";"27279_B074_1c633e";;"Le Mesnil Milon";;"27620";"Gasny";"27, Eure, Normandie (Haute-Normandie)";"27279";
"97440";"ENTRE 1 BAT A APT 3";;"SAINT-ANDRE";"REUNION";"-20.93517";"55.649972";"Lotissement Ramassamy 1 97440 Saint-AndrÃ©";"0.34";"locality";"97409_XXXX_2a0c6d";;"Lotissement Ramassamy 1";;"97440";"Saint-AndrÃ©";"974, La RÃ©union";"97409";
"97460";"RESIDENCE JULES OLIVIER BAT B APT 12";;"SAINT-PAUL";"REUNION";"-20.986966";"55.297659";"Rue Jules Thirel 97460 Saint-Paul";"0.34";"street";"97415_0730_f38aac";;"Rue Jules Thirel";;"97460";"Saint-Paul";"974, La RÃ©union";"97415";
"97490";"APT 57 RESIDENCE MILLENIUM";;"SAINT-DENIS";"REUNION";"16.215781";"-61.522233";"RÃ©sidence le MillÃ©nium 97190 Le Gosier";"0.34";"street";"97113_XXXX_61dab5";;"RÃ©sidence le MillÃ©nium";;"97190";"Le Gosier";"971, Guadeloupe";"97113";
"20129";"ROUTE DEPARTEMENTAL LC CROCE";;"BASTELICACCIA";"CORSE DU SUD";"41.939915";"8.847561";"Croce 20129 Bastelicaccia";"0.34";"street";"2A032_B050_845f9b";;"Croce";;"20129";"Bastelicaccia";"2A, Corse-du-Sud, Corse";"2A032";
"44600";"44660 RUFFIGNE";;"SAINT-NAZAIRE";"LOIRE-ATLANTIQUE";"47.776522";"-1.573329";"Saint-Martin 44660 RuffignÃ©";"0.33";"locality";"44148_XXXX_5ad64a";;"Saint-Martin";;"44660";"RuffignÃ©";"44, Loire-Atlantique, Pays-de-la-Loire";"44148";
"97440";"BAT C ENTREE 1 APT 37 ";;"SAINT-ANDRE";"REUNION";"-20.93517";"55.649972";"Lotissement Ramassamy 1 97440 Saint-AndrÃ©";"0.33";"locality";"97409_XXXX_2a0c6d";;"Lotissement Ramassamy 1";;"97440";"Saint-AndrÃ©";"974, La RÃ©union";"97409";
"37200";"37270 VERETZ ";;"TOURS";"INDRE ET LOIRE";"47.344564";"0.801237";"Route d'Esvres 37270 VÃ©retz";"0.33";"street";"37267_XXXX_975ed1";;"Route d'Esvres";;"37270";"VÃ©retz";"37, Indre-et-Loire, Centre-Val de Loire";"37267";
"37200";"37270 VERETZ";;"TOURS";"INDRE ET LOIRE";"47.344564";"0.801237";"Route d'Esvres 37270 VÃ©retz";"0.33";"street";"37267_XXXX_975ed1";;"Route d'Esvres";;"37270";"VÃ©retz";"37, Indre-et-Loire, Centre-Val de Loire";"37267";
"97430";"RES POKER D AS APT 8121 ENTRE H";;"LE TAMPON";"REUNION";"-21.2454";"55.52581";"Rue des Poinsetias 97430 Le Tampon";"0.33";"street";"97422_1559_172081";;"Rue des Poinsetias";;"97430";"Le Tampon";"974, La RÃ©union";"97422";
"97400";"6 RUE PHILIBERT APT 17";;"SAINT-DENIS";"REUNION";"50.261255";"2.759503";"6 Rue Philibert Cleret 62217 Agny";"0.33";"housenumber";"ADRNIVX_0000000270327538";"6";"Rue Philibert Cleret";;"62217";"Agny";"62, Pas-de-Calais, Hauts-de-France (Nord-Pas-de-Calais)";"62013";
"97400";"RESIDENCE SAINT GERANT APT 22 4 RTE DE";;"SAINT-DENIS";"REUNION";"-20.906391";"55.486453";"Rue des Quatre Vents 97400 Saint-Denis";"0.32";"street";"97411_1439_f658c8";;"Rue des Quatre Vents";;"97400";"Saint-Denis";"974, La RÃ©union";"97411";
"97400";"APPT 10 SIDR";;"SAINT-DENIS";"REUNION";"-20.916059";"55.48406";"Route des Ananas, SIDR LE MOUFIA III 97400 Saint-Denis";"0.32";"street";"97411_A347_588d65";;"Route des Ananas, SIDR LE MOUFIA III";;"97400";"Saint-Denis";"974, La RÃ©union";"97411";
"73000";"73460 BOUILLAUD";;"CHAMBERY";"SAVOIE";"45.642575";"6.330465";"Route de ChambÃ©ry 73460 Tournon";"0.32";"street";"73297_XXXX_71777a";;"Route de ChambÃ©ry";;"73460";"Tournon";"73, Savoie, Auvergne-RhÃ´ne-Alpes (RhÃ´ne-Alpes)";"73297";
"66006";"BP 20641";;"PERPIGNAN";"PYRENEES-ORIENTA";"42.697055";"2.893955";"Perpignan";"0.32";"municipality";"66136";;"Perpignan";;"66000";"Perpignan";"66, PyrÃ©nÃ©es-Orientales, Occitanie (Languedoc-Roussillon)";"66136";
"97490";"APT 16 RESIDENCE SAMANTHA ";;"SAINT-DENIS";"REUNION";"-21.029579";"55.705589";"Lotissement Samantha 97470 Saint-BenoÃ®t";"0.32";"locality";"97410_XXXX_c104cc";;"Lotissement Samantha";;"97470";"Saint-BenoÃ®t";"974, La RÃ©union";"97410";
"97400";"APT 3";;"SAINT-DENIS";"REUNION";"43.878186";"5.396164";"MontÃ©e des 3 Pins 84400 Apt";"0.31";"street";"84003_XXXX_ac2b86";;"MontÃ©e des 3 Pins";;"84400";"Apt";"84, Vaucluse, Provence-Alpes-CÃ´te d'Azur";"84003";
"97434";"149 RUE DES SABLES GRAND FOND ";;"SAINT-PAUL";"REUNION";"45.151003";"-0.560935";"La Font du Sable 33390 Saint-Paul";"0.31";"street";"33458_B063_b0bc77";;"La Font du Sable";;"33390";"Saint-Paul";"33, Gironde, Nouvelle-Aquitaine (Aquitaine)";"33458";
"97420";"APT 169 HELIOTROPES";;"LE PORT";"REUNION";"-20.946123";"55.304287";"Le Port";"0.31";"municipality";"97407";;"Le Port";;"97420";"Le Port";"974, La RÃ©union";"97407";
"97400";"CERP REUNION";;"SAINT-DENIS";"REUNION";"-20.889574";"55.454219";"Rue Nicole de la Serve 97400 Saint-Denis";"0.31";"street";"97411_1020_5f2bfd";;"Rue Nicole de la Serve";;"97400";"Saint-Denis";"974, La RÃ©union";"97411";
"97400";"PLACE DU GRAND MARCHE";;"SAINT-DENIS";"REUNION";"48.850665";"3.179633";"Les Marches 77510 Saint-Denis-lÃ¨s-Rebais";"0.31";"street";"77406_B123_b4a1e7";;"Les Marches";;"77510";"Saint-Denis-lÃ¨s-Rebais";"77, Seine-et-Marne, ÃŽle-de-France";"77406";
"97410";"23 ALLEE DES POIS DE SENTEUR APT 17";;"SAINT-PIERRE";"REUNION";"47.85677";"7.332901";"Rue des Pois de Senteur 68190 Ensisheim";"0.3";"street";"68082_0580_ca9b06";;"Rue des Pois de Senteur";;"68190";"Ensisheim";"68, Haut-Rhin, Grand-Est (Alsace)";"68082";"-21.350282,55.5087"
"97411";"BDN";;"SAINT-PAUL";"REUNION";"-20.980948";"55.31738";"Impasse Ravine Lolotte, RAVINE LOLOTTE    (BDN) 97411 Saint-Paul";"0.29";"street";"97415_XXXX_851e8c";;"Impasse Ravine Lolotte, RAVINE LOLOTTE    (BDN)";;"97411";"Saint-Paul";"974, La RÃ©union";"97415";"-21.004487,55.323013"
"97434";"18 CHE DES CASQUES";;"SAINT GILLES";"REUNION";"48.579126";"-2.222448";"Rue Saint-Gilles 22380 Saint-Cast-le-Guildo";"0.29";"street";"22282_XXXX_28acfe";;"Rue Saint-Gilles";;"22380";"Saint-Cast-le-Guildo";"22, CÃ´tes-d'Armor, Bretagne";"22282";
"97420";"BOX F8   F9   F12";;"LE PORT";"REUNION";"-20.934527";"55.297153";"AllÃ©e Elert Bode 97420 Le Port";"0.29";"street";"97407_XXXX_6c6c9b";;"AllÃ©e Elert Bode";;"97420";"Le Port";"974, La RÃ©union";"97407";
"97418";"PK 19";;"LE TAMPON";"REUNION";"-21.235235";"55.544637";"Impasse du Pic du Midi 97418 Le Tampon";"0.29";"street";"97422_XXXX_609fc2";;"Impasse du Pic du Midi";;"97418";"Le Tampon";"974, La RÃ©union";"97422";
"97422";"3 LOT LES ACCACIAS";;"SAINT-PAUL";"REUNION";"16.243782";"-61.365923";"RESIDENCE ACACIAS 3 97180 Sainte-Anne";"0.29";"locality";"97128_XXXX_4cdfe4";;"RESIDENCE ACACIAS 3";;"97180";"Sainte-Anne";"971, Guadeloupe";"97128";
"97410";"18 B ALL DES ATELIERS RELAIS";;"SAINT-PIERRE";"REUNION";"45.832254";"-0.852578";"Impasse Atelier Relais 17250 Pont-l'AbbÃ©-d'Arnoult";"0.28";"street";"17284_XXXX_b2ef9b";;"Impasse Atelier Relais";;"17250";"Pont-l'AbbÃ©-d'Arnoult";"17, Charente-Maritime, Nouvelle-Aquitaine (Poitou-Charentes)";"17284";"-21.315154,55.47451"
"97490";"APT 14 BAT A RESIDENCE PREMIUM ";;"SAINT-DENIS";"REUNION";"-20.89851";"55.489355";"Rue Abd El Krim 97490 Saint-Denis";"0.28";"street";"97411_0017_a54bda";;"Rue Abd El Krim";;"97490";"Saint-Denis";"974, La RÃ©union";"97411";
"97417";"21 A RTE DES BOUGAINVILLEES";;"SAINT-DENIS";"REUNION";"49.870564";"2.043827";"Cul de Sac du Moulin Ã  Houette 80540 Bougainville";"0.28";"street";"80119_XXXX_a1cf25";;"Cul de Sac du Moulin Ã  Houette";;"80540";"Bougainville";"80, Somme, Hauts-de-France (Picardie)";"80119";
"27200";"27240 GRANDVILLIERS";"1 RUE DES FOURNEAUX";"VERNON";"FRANCE";"45.923099";"4.255583";"Chemin de Vernand 42470 Fourneaux";"0.28";"street";"42098_XXXX_f56f28";;"Chemin de Vernand";;"42470";"Fourneaux";"42, Loire, Auvergne-RhÃ´ne-Alpes (RhÃ´ne-Alpes)";"42098";
"97410";"43 CD 29 RAVINE DES CAFRES";;"SAINT-PIERRE";"REUNION";"-21.017191";"55.3047";"Chemin Ravine Renaud, CD 4 DE SALINE A SAVANNA 97423 Saint-Paul";"0.28";"street";"97415_XXXX_c46429";;"Chemin Ravine Renaud, CD 4 DE SALINE A SAVANNA";;"97423";"Saint-Paul";"974, La RÃ©union";"97415";"-21.350127,55.509521"
"97490";"RESIDENCE TOCANTINS APT 18";;"SAINT-DENIS";"REUNION";"-20.89851";"55.489355";"Rue Abd El Krim 97490 Saint-Denis";"0.28";"street";"97411_0017_a54bda";;"Rue Abd El Krim";;"97490";"Saint-Denis";"974, La RÃ©union";"97411";
"97490";"23 B CHE DES ACACIAS";;"SAINT-DENIS";"REUNION";"50.459172";"3.593835";"Rue des Bergeronnettes 59163 CondÃ©-sur-l'Escaut";"0.28";"street";"59153_0069_1505bd";;"Rue des Bergeronnettes";;"59163";"CondÃ©-sur-l'Escaut";"59, Nord, Hauts-de-France (Nord-Pas-de-Calais)";"59153";
"97829";"AVENUE THEODORE DROUHET ";"BAT 5 PARC 2000";"LE PORT";"REUNION";"47.68538";"6.045528";"5 Avenue du Parc 70170 Port-sur-SaÃ´ne";"0.27";"housenumber";"ADRNIVX_0000000278223825";"5";"Avenue du Parc";;"70170";"Port-sur-SaÃ´ne";"70, Haute-SaÃ´ne, Bourgogne-Franche-ComtÃ© (Franche-ComtÃ©)";"70421";
"97410";"2A  RUELLE DE LA PLAINE APPT 1";;"SAINT-PIERRE";"REUNION";"43.922394";"5.335076";"Pln de Sylla 84490 Saint-Saturnin-lÃ¨s-Apt";"0.27";"locality";"84118_XXXX_e53fbf";;"Pln de Sylla";;"84490";"Saint-Saturnin-lÃ¨s-Apt";"84, Vaucluse, Provence-Alpes-CÃ´te d'Azur";"84118";
"97420";"APT 44";;"LE PORT";"REUNION";"-20.934212";"55.293793";"Rue de la Haye 97420 Le Port";"0.27";"street";"97407_0249_21e0f4";;"Rue de la Haye";;"97420";"Le Port";"974, La RÃ©union";"97407";
"99999";"MORONDAVA 619";;"MADAGASCAR";"MADAGASCAR";"43.281929";"5.38043";"Rue de Madagascar 13006 Marseille";"0.27";"street";"13206_5532_137ef6";;"Rue de Madagascar";;"13006";"Marseille";"13, Bouches-du-RhÃ´ne, Provence-Alpes-CÃ´te d'Azur";"13206";
"AUTRI";"HEISSGASSE 7 1230 VIENNE";;"AUTRICHE";"Autriche";"43.419743";"5.26492";"Voie d'Autriche 13127 Vitrolles";"0.27";"street";"13117_XXXX_c1ca48";;"Voie d'Autriche";;"13127";"Vitrolles";"13, Bouches-du-RhÃ´ne, Provence-Alpes-CÃ´te d'Azur";"13117";
"56000";"56130 NIVILLAC";;"VANNES";"MORBIHAN";"47.554522";"-2.255348";"La Ville au Vent 56130 Nivillac";"0.27";"street";"56147_E362_ea5987";;"La Ville au Vent";;"56130";"Nivillac";"56, Morbihan, Bretagne";"56147";
"97400";"APPT 304 HLM FLORIAL";;"SAINT-DENIS";"REUNION";"43.874185";"5.406016";"HLM SAINT-JOSEPH 84400 Apt";"0.27";"locality";"84003_XXXX_563d3f";;"HLM SAINT-JOSEPH";;"84400";"Apt";"84, Vaucluse, Provence-Alpes-CÃ´te d'Azur";"84003";
"97490";"RESIDENCE GRAND AIR SIDR APT 17";;"SAINT-DENIS";"REUNION";"43.945908";"5.385932";"Place Bel Air 84490 Saint-Saturnin-lÃ¨s-Apt";"0.27";"street";"84118_XXXX_0dc6e6";;"Place Bel Air";;"84490";"Saint-Saturnin-lÃ¨s-Apt";"84, Vaucluse, Provence-Alpes-CÃ´te d'Azur";"84118";
"2400";"2 BIS RUE DE LA PRELLE";;"CHATEAU THIERRY";"AISNE";"45.192911";"0.64706";"Rue des Preles 24650 Chancelade";"0.27";"street";"24102_0199_6938fa";;"Rue des Preles";;"24650";"Chancelade";"24, Dordogne, Nouvelle-Aquitaine (Aquitaine)";"24102";
"97419";"30 LES FRONTONS";;"LA POSSESSION";"REUNION";"43.610993";"-1.127064";"Place du Fronton 40300 Saint-Lon-les-Mines";"0.25";"street";"40269_XXXX_563815";;"Place du Fronton";;"40300";"Saint-Lon-les-Mines";"40, Landes, Nouvelle-Aquitaine (Aquitaine)";"40269";
"97400";"RES JACQUES COEUR BAT B APT 1";;"SAINT-DENIS";"REUNION";"50.459789";"3.589029";"Rue Jacques Brel 59163 CondÃ©-sur-l'Escaut";"0.25";"street";"59153_0426_92eab2";;"Rue Jacques Brel";;"59163";"CondÃ©-sur-l'Escaut";"59, Nord, Hauts-de-France (Nord-Pas-de-Calais)";"59153";
"99999";"BENGLEN 8121";;"SUISSE";"SUISSE";"44.908443";"-0.424466";"Le Suisse 33450 Saint-LoubÃ¨s";"0.24";"street";"33433_B197_f0cd20";;"Le Suisse";;"33450";"Saint-LoubÃ¨s";"33, Gironde, Nouvelle-Aquitaine (Aquitaine)";"33433";
"97450";"33 RUE DES BOIS DE PRUNE APPT 57";;"SAINT-LOUIS";"REUNION";"43.933657";"5.354666";"Les Bruns 84490 Saint-Saturnin-lÃ¨s-Apt";"0.24";"street";"84118_B019_05e4d4";;"Les Bruns";;"84490";"Saint-Saturnin-lÃ¨s-Apt";"84, Vaucluse, Provence-Alpes-CÃ´te d'Azur";"84118";
"97490";"APPT 1003 HLM FLOREAL";;"SAINT-DENIS";"REUNION";"43.874185";"5.406016";"HLM SAINT-JOSEPH 84400 Apt";"0.24";"locality";"84003_XXXX_563d3f";;"HLM SAINT-JOSEPH";;"84400";"Apt";"84, Vaucluse, Provence-Alpes-CÃ´te d'Azur";"84003";
"97410";"127 BIS ALLEE DES CEDRES PIERREFONDS";;"SAINT-PIERRE";"REUNION";"49.345436";"2.969756";"Rue Soeur AurÃ©lie 60350 Pierrefonds";"0.23";"street";"60491_0210_46aff2";;"Rue Soeur AurÃ©lie";;"60350";"Pierrefonds";"60, Oise, Hauts-de-France (Picardie)";"60491";
"97400";"6 RLE MAZEAU";;"SAINT-DENIS";"REUNION";"45.138042";"-0.174084";"Chemin de Mazeau 17270 Cercoux";"0.22";"street";"17077_XXXX_9a820a";;"Chemin de Mazeau";;"17270";"Cercoux";"17, Charente-Maritime, Nouvelle-Aquitaine (Poitou-Charentes)";"17077";
"97411";"15 B IMP DE LA PAIX";;"SAINT-PAUL";"REUNION";"47.123663";"-0.552052";"AllÃ©e de l'Ã‰cole Saint-Hilaire du B (Vihiers) 49310 Lys-Haut-Layon";"0.21";"street";"49373_XXXX_62a9cf";;"AllÃ©e de l'Ã‰cole Saint-Hilaire du B (Vihiers)";;"49310";"Lys-Haut-Layon";"49, Maine-et-Loire, Pays-de-la-Loire";"49373";
"97435";"3 RUE DES PRUNELLES APT 11";;"SAINT-PAUL";"REUNION";"43.87644";"5.396171";"Rue EugÃ¨ne Brunel 84400 Apt";"0.21";"street";"84003_0380_067cc4";;"Rue EugÃ¨ne Brunel";;"84400";"Apt";"84, Vaucluse, Provence-Alpes-CÃ´te d'Azur";"84003";
